student_id,course_id,enrollment_date,grade
8757,593,2024-11-09,Q
3657,408,2023-12-26,C
7325,169,2023-07-11,A
216,903,2024-03-22,Q
2142,2,2023-06-25,B
6092,32,2025-02-21,Q
8318,299,2024-06-21,Q
8485,630,2023-08-12,D
970,905,2023-06-23,F
6315,553,2023-11-22,Q
3976,138,2024-03-11,C
315,999,2024-05-12,Q
2966,744,2024-04-10,A
9135,264,2025-02-08,B
8546,911,2025-02-09,Q
2260,49,2023-04-16,D
2125,567,2023-12-24,F
3780,498,2024-09-23,Q
4650,942,2023-12-23,B
5583,735,2023-06-08,B
6571,781,2024-09-29,A
629,387,2024-03-07,B
1068,732,2024-01-02,Q
8003,291,2024-07-06,C
2849,819,2024-09-10,A
9883,66,2024-10-13,F
3515,919,2024-10-26,B
7323,541,2023-05-26,Q
76,430,2024-05-28,C
277,114,2025-01-10,A
2916,509,2024-10-12,B
8791,94,2025-01-31,Q
2428,354,2023-04-08,Q
8906,486,2024-06-21,D
4102,980,2024-01-23,B
1984,283,2024-08-10,C
2175,208,2024-02-18,D
6712,810,2024-12-30,A
9692,31,2024-08-04,D
2837,844,2024-09-10,C
885,838,2024-08-29,B
4484,490,2023-09-29,B
6599,472,2023-09-08,B
3960,850,2025-01-04,C
2407,465,2024-02-08,D
8415,515,2023-10-31,D
1051,875,2024-11-11,C
1648,413,2025-02-07,D
8298,299,2025-01-10,C
479,583,2024-12-13,D
3077,947,2024-12-07,B
6483,442,2023-08-22,Q
2175,190,2023-11-15,C
2638,48,2023-09-25,B
8505,819,2025-03-16,B
9154,38,2024-05-15,B
6576,482,2023-08-12,A
9990,292,2024-04-10,C
8600,375,2023-05-07,C
4369,378,2023-08-05,Q
3237,172,2025-03-04,C
3863,941,2023-12-17,C
2208,133,2024-12-24,F
2564,550,2023-11-05,A
2665,930,2023-07-18,B
3404,522,2023-04-19,F
6746,976,2024-09-08,F
2296,472,2024-04-19,D
2905,5,2023-07-12,A
433,278,2023-09-14,Q
6923,461,2024-11-29,F
159,516,2023-06-11,F
3524,3,2023-05-18,F
8987,436,2024-10-02,D
8160,831,2024-02-10,D
5397,249,2023-11-24,B
7735,81,2024-06-07,F
5040,626,2023-10-27,B
9299,710,2023-07-10,C
6772,570,2024-08-18,Q
3401,657,2023-03-28,F
7801,162,2024-04-27,D
3081,960,2024-06-05,B
3141,428,2024-10-27,B
7006,155,2024-01-01,D
6437,419,2023-11-06,Q
986,3,2023-12-05,A
784,960,2024-02-02,F
4529,784,2023-12-15,D
1129,750,2023-11-21,A
5135,107,2024-06-26,C
4515,827,2023-06-27,B
7524,275,2024-12-09,F
3287,836,2023-09-14,C
6858,703,2023-09-10,A
4255,12,2024-01-04,A
4157,90,2023-05-21,D
9502,486,2023-06-14,C
112,589,2024-02-08,F
7473,908,2025-01-20,C
5737,160,2023-09-09,B
4452,100,2024-09-24,C
2743,934,2024-04-14,C
3500,720,2024-05-13,C
7540,478,2024-07-30,B
2999,353,2023-07-27,F
4318,855,2024-06-14,Q
7346,932,2023-04-09,B
4438,859,2025-02-02,Q
6016,667,2023-05-12,C
1326,288,2023-10-26,C
2972,614,2023-06-25,A
5472,787,2024-01-27,F
3273,468,2024-08-22,D
8317,467,2024-12-15,F
5220,171,2023-07-06,Q
7856,357,2023-12-17,Q
426,566,2024-02-14,B
7751,205,2023-07-30,B
1918,28,2024-05-18,D
9847,234,2023-04-15,A
5608,733,2025-02-14,F
5810,7,2024-03-05,D
556,511,2023-08-31,D
6766,664,2024-02-28,Q
971,586,2023-05-02,D
2967,797,2024-06-17,A
1645,598,2023-08-19,A
2680,356,2023-06-19,A
7137,337,2024-11-07,A
8667,750,2025-01-28,C
6991,741,2025-03-04,A
3543,425,2025-01-12,Q
5175,28,2024-12-17,Q
2680,903,2024-09-18,A
2489,340,2024-02-08,A
7127,774,2023-05-13,A
7099,437,2024-03-21,D
8185,568,2024-02-16,C
1786,111,2024-06-09,A
9835,281,2024-10-14,A
9854,445,2024-10-03,C
767,803,2023-05-18,Q
4766,423,2024-05-19,A
2707,367,2024-05-12,C
3384,814,2024-06-05,A
8156,257,2024-01-14,C
3605,870,2024-07-30,B
3068,120,2023-06-19,Q
6596,592,2024-10-26,F
163,158,2024-07-15,F
2315,406,2023-12-18,Q
7701,837,2024-07-17,D
4330,831,2023-12-17,C
1906,126,2024-10-01,D
6385,258,2023-06-08,B
8782,15,2025-03-08,Q
3314,469,2024-12-17,A
4,264,2023-11-09,B
9150,646,2024-09-08,B
4090,153,2023-12-24,Q
7902,659,2024-03-14,D
763,439,2024-01-06,F
3832,761,2025-02-09,Q
161,142,2023-11-08,D
7469,60,2024-12-13,D
6544,599,2023-11-16,C
4951,326,2025-02-24,Q
6271,793,2023-08-11,C
4452,812,2024-07-13,C
2515,759,2023-11-08,F
1958,140,2025-03-01,C
2728,596,2023-06-30,B
7533,843,2023-05-11,B
5877,277,2023-08-18,F
7471,949,2023-12-14,C
4375,742,2024-04-14,A
2661,344,2024-07-08,F
435,998,2024-10-04,Q
4341,917,2023-04-09,B
8281,618,2025-03-04,D
3626,876,2023-06-03,A
9305,318,2025-02-05,F
1477,867,2024-12-25,C
7923,368,2025-02-14,C
4502,884,2025-03-11,D
4677,870,2023-11-26,D
4337,613,2024-10-01,A
7128,62,2024-10-07,D
4198,48,2023-12-25,B
7173,309,2023-06-20,F
6860,250,2024-11-05,F
972,387,2024-03-27,A
2556,707,2025-01-21,B
4150,246,2024-10-30,B
6964,984,2024-07-02,A
6064,692,2023-11-15,C
2480,779,2024-03-03,C
1724,985,2024-11-14,C
7263,908,2025-02-24,C
8909,708,2023-05-16,B
1160,32,2023-06-10,B
9883,951,2024-09-26,B
7001,608,2025-02-16,A
9959,895,2023-09-19,F
2425,691,2024-04-30,F
6995,787,2024-09-20,C
9478,673,2024-08-15,C
6348,473,2024-06-03,F
4712,384,2024-02-26,F
8487,509,2025-01-17,Q
2205,380,2024-11-22,F
4979,512,2024-11-06,C
3964,934,2024-03-30,B
8479,566,2023-04-01,F
4726,130,2023-11-06,F
2060,739,2023-10-19,C
7173,95,2023-08-30,C
8825,836,2023-06-14,D
9031,535,2024-05-17,B
5123,550,2024-09-30,B
2564,132,2025-01-23,Q
4537,4,2023-08-13,A
6980,821,2024-05-07,Q
2020,581,2025-02-20,A
9622,297,2025-03-18,F
2303,667,2024-02-01,C
3841,637,2023-09-04,D
7153,755,2025-01-01,Q
5292,365,2024-10-26,B
821,472,2023-12-28,Q
4309,430,2024-03-23,B
9531,106,2024-06-19,C
5919,933,2023-08-20,C
4953,413,2024-12-27,C
4744,77,2024-05-12,F
2431,128,2023-09-06,F
4219,704,2023-08-10,A
6290,669,2023-12-20,C
1068,331,2025-02-16,A
8015,245,2023-04-05,C
3119,906,2024-03-10,A
6684,554,2024-03-28,B
822,383,2024-05-19,Q
3325,883,2024-01-08,A
7357,221,2024-06-24,A
9142,745,2023-12-08,B
5922,504,2024-04-03,F
8186,182,2024-01-28,B
2086,905,2023-06-19,C
5164,715,2024-05-26,A
8997,651,2024-03-29,D
2740,380,2023-03-22,D
2745,493,2024-06-09,Q
8289,944,2023-03-27,B
9531,676,2024-03-29,D
5303,919,2025-02-16,B
7392,519,2025-02-26,F
7277,848,2024-12-10,D
6723,312,2024-04-21,C
4990,608,2023-05-07,C
5629,995,2024-06-28,A
6468,319,2023-04-21,Q
7179,375,2024-09-13,F
5347,182,2023-12-31,Q
3183,716,2024-02-23,B
544,87,2024-12-04,F
4947,49,2023-10-31,D
3982,560,2024-12-03,D
8889,572,2023-06-08,F
1339,754,2023-04-02,A
7342,785,2023-05-12,Q
6469,361,2024-11-24,Q
2252,106,2023-07-09,Q
2526,590,2024-11-06,C
4839,516,2024-05-25,D
7887,410,2023-05-20,Q
742,840,2024-12-05,Q
3583,199,2023-06-07,D
1550,681,2023-05-20,F
9976,112,2025-01-02,F
7574,437,2024-11-04,A
3498,908,2023-11-19,B
4279,967,2024-12-09,Q
87,139,2024-05-06,Q
8876,616,2023-10-31,Q
242,4,2023-10-07,C
2582,749,2024-05-16,D
5725,584,2023-06-14,D
6463,670,2024-04-25,Q
2427,243,2024-12-14,B
3322,528,2024-07-23,A
8653,937,2024-05-08,F
2151,111,2024-03-22,A
4543,429,2024-10-28,D
6287,152,2023-11-22,C
2815,155,2023-04-20,B
9997,172,2024-07-15,Q
7510,769,2023-10-07,D
4712,239,2024-07-31,C
6679,571,2023-11-13,D
3690,283,2024-11-02,Q
3726,207,2025-02-17,D
9216,852,2024-01-26,A
1272,867,2023-06-17,B
9312,146,2024-08-23,C
2159,2,2023-11-18,C
9109,28,2023-05-29,F
9716,163,2024-10-28,A
1560,413,2024-01-01,B
7425,393,2023-09-28,F
9057,473,2024-08-12,B
7768,62,2023-04-30,D
1270,253,2023-09-24,A
6473,909,2023-07-28,F
2505,837,2023-05-11,F
992,191,2023-07-12,F
4937,360,2023-11-28,F
5298,116,2024-08-19,D
9464,447,2024-02-29,Q
3782,97,2024-10-29,Q
1069,804,2024-04-28,C
8884,903,2023-03-24,B
5814,651,2024-07-02,F
8914,374,2024-10-23,F
3413,210,2024-04-23,Q
2907,282,2023-06-30,F
8649,726,2024-05-29,A
9156,50,2024-09-11,D
9877,516,2023-06-12,A
9604,782,2023-10-18,D
9429,502,2023-05-14,A
9299,503,2025-01-22,Q
6337,684,2023-03-21,A
4881,561,2023-08-23,F
8435,735,2023-06-26,D
5105,579,2024-12-01,Q
5377,27,2025-01-01,Q
9154,355,2024-06-29,B
2139,584,2023-11-22,C
1725,67,2024-02-20,Q
1408,424,2024-08-11,Q
9674,524,2025-01-19,C
8907,582,2025-03-14,C
4766,659,2023-05-12,B
835,463,2024-04-16,F
9177,78,2025-03-06,C
7693,134,2025-02-24,D
7266,623,2024-04-05,B
5535,121,2024-06-18,Q
9692,595,2024-06-03,C
5483,222,2024-01-18,C
7754,178,2023-10-14,C
4349,717,2023-06-22,F
9508,208,2024-07-23,Q
9221,658,2023-07-30,A
8308,395,2024-08-29,Q
9997,743,2023-11-11,B
3774,655,2025-02-25,Q
5532,183,2024-07-21,B
2029,84,2023-10-18,F
4520,707,2024-03-22,B
4507,721,2023-08-08,F
9644,36,2024-12-17,C
712,807,2023-03-26,C
6834,855,2024-08-19,C
2785,95,2024-07-06,A
6666,291,2023-09-10,C
7886,832,2023-08-31,A
1089,720,2024-03-23,Q
2584,86,2023-04-01,B
1255,851,2024-01-20,D
2064,793,2024-11-27,A
9074,502,2024-09-10,F
7979,791,2023-04-05,A
4116,985,2023-06-23,D
9972,599,2023-10-14,D
8531,781,2023-05-29,D
2414,664,2024-04-04,A
6130,410,2023-09-25,C
7049,967,2025-01-23,D
4734,256,2023-03-26,A
1386,243,2023-12-05,Q
588,679,2024-09-02,A
3400,123,2023-08-11,Q
2456,443,2023-08-13,F
23,503,2023-07-08,C
4459,233,2023-06-25,F
8386,343,2024-02-03,F
3832,805,2023-04-09,F
3568,958,2024-08-29,C
659,377,2024-02-03,F
8708,150,2025-01-11,F
4799,123,2023-11-04,C
6869,297,2023-06-27,F
3149,218,2024-09-11,A
2339,183,2023-09-03,B
3565,669,2023-11-13,C
8721,746,2024-08-09,A
9731,732,2023-06-24,A
148,207,2023-11-05,F
8483,251,2024-04-14,F
5471,95,2023-12-02,D
6118,501,2024-02-06,Q
5981,928,2024-09-29,F
5616,736,2024-03-27,Q
2609,89,2023-09-07,A
7057,594,2024-08-19,B
5476,747,2023-08-27,Q
9381,876,2025-01-03,F
4816,905,2023-06-27,C
5594,671,2023-12-12,F
8232,942,2024-01-01,Q
8271,179,2025-01-24,D
8644,61,2023-12-25,A
769,498,2024-10-29,D
1486,717,2025-02-17,F
6716,189,2024-08-09,B
5474,36,2023-09-13,Q
5830,668,2024-03-17,Q
7127,727,2024-05-12,A
8548,640,2023-03-28,D
6750,571,2024-09-19,F
6495,144,2024-03-18,D
6100,187,2025-02-15,B
7540,918,2023-08-28,D
806,344,2025-01-17,D
4754,699,2024-09-07,A
2293,196,2024-08-22,A
7852,726,2023-09-21,D
5534,236,2023-03-23,F
7423,521,2023-04-03,C
2059,935,2025-02-26,F
8539,41,2024-07-13,A
4719,271,2023-03-28,Q
3343,598,2024-07-20,Q
7379,191,2024-05-02,A
4438,425,2023-08-26,Q
8987,597,2024-07-30,A
6801,820,2024-11-03,D
8220,246,2023-09-16,D
995,28,2023-12-19,C
9388,761,2024-06-25,B
8673,591,2024-11-27,C
5627,608,2023-11-11,B
9066,683,2024-06-08,D
2403,533,2025-02-01,A
7380,130,2023-04-08,C
26,430,2025-02-02,B
7185,197,2024-11-29,A
7491,321,2024-05-19,B
1877,853,2024-12-02,B
1095,294,2024-04-19,C
6103,717,2023-05-17,A
5464,566,2023-04-26,C
4950,474,2023-07-08,A
7605,286,2024-06-02,Q
5443,465,2023-08-03,B
4030,667,2024-05-26,A
2299,942,2024-01-25,F
199,196,2023-07-17,D
1513,746,2023-04-12,B
5017,253,2024-06-17,A
1322,636,2024-10-26,Q
6435,84,2023-10-23,A
7665,921,2023-07-09,C
6504,899,2023-11-10,A
255,424,2023-08-01,F
7962,203,2024-08-30,D
9514,50,2025-01-01,F
382,570,2023-12-16,A
975,238,2024-03-22,A
7263,83,2024-09-10,A
4575,258,2024-07-05,Q
3422,838,2024-05-16,A
4293,181,2024-08-18,D
2091,578,2025-02-19,C
3128,997,2024-09-11,Q
6297,374,2024-09-10,D
7255,941,2024-10-28,Q
636,630,2023-10-16,C
6974,98,2023-07-24,B
9486,325,2023-12-02,Q
7412,786,2023-06-28,F
6101,507,2024-07-09,B
1706,981,2024-05-06,C
7771,306,2024-01-02,A
5022,316,2024-02-14,C
2822,84,2023-10-20,Q
8835,963,2023-09-06,Q
5955,554,2024-07-26,D
2574,657,2023-05-14,A
1317,396,2023-12-24,F
7584,135,2024-09-01,A
8320,510,2023-06-26,F
9639,35,2023-12-06,D
7526,900,2023-07-22,A
6238,737,2023-06-27,B
4826,741,2024-07-28,F
4974,851,2023-12-15,C
3260,420,2024-05-18,F
3302,258,2024-03-08,A
9168,7,2023-12-19,F
6867,589,2023-10-31,A
9571,52,2024-11-17,C
174,970,2023-04-10,F
3692,862,2024-08-24,B
3084,660,2024-05-17,C
1520,589,2023-05-29,A
9250,51,2023-05-04,A
1808,882,2024-09-12,D
2806,520,2023-09-27,D
6481,778,2024-12-27,Q
289,330,2023-05-30,Q
1635,925,2023-10-29,F
502,507,2024-07-09,C
6967,1,2023-11-22,C
3051,725,2025-02-06,Q
2019,745,2023-05-22,F
8216,251,2024-05-22,C
1679,677,2024-03-05,Q
6996,68,2024-06-25,C
436,972,2024-06-14,F
1295,792,2024-07-28,F
2307,909,2023-07-08,A
3184,597,2025-02-17,Q
2855,618,2024-10-01,F
4348,494,2024-04-25,F
8107,606,2023-11-17,D
3538,958,2023-05-12,C
8978,897,2025-02-19,F
4012,968,2024-01-01,D
165,243,2023-11-21,D
5002,590,2023-09-29,A
5238,469,2024-12-26,A
9112,900,2025-03-08,F
2156,860,2023-10-28,C
8569,790,2023-11-07,C
2047,32,2023-09-05,Q
9348,72,2024-01-23,F
534,120,2024-11-20,A
4518,265,2023-07-24,F
3835,706,2023-07-30,Q
2523,155,2025-01-01,D
2818,528,2023-10-04,A
5147,33,2023-06-12,F
7732,224,2024-02-09,A
335,511,2023-03-20,F
363,521,2024-10-03,F
9924,933,2025-01-02,C
2272,338,2024-11-19,F
212,897,2023-12-27,D
3624,185,2023-12-13,D
5550,75,2023-09-21,A
9836,548,2023-03-20,C
4923,185,2024-06-20,F
9887,627,2023-07-15,A
8218,123,2024-07-22,Q
7429,360,2023-03-30,Q
274,862,2024-09-20,B
1708,97,2023-10-28,Q
194,532,2024-06-03,D
5628,443,2025-01-14,D
1219,711,2024-12-02,C
8403,109,2023-12-08,C
5756,281,2024-07-25,Q
297,182,2024-06-07,B
6206,503,2024-05-07,D
3558,62,2024-02-15,D
6429,712,2023-12-20,B
6698,617,2024-06-12,F
6211,600,2024-10-13,F
8471,423,2025-02-04,D
9623,33,2023-11-25,B
5452,641,2024-10-02,F
2098,918,2024-11-05,D
7725,323,2024-02-05,D
795,403,2024-10-03,F
408,813,2025-03-18,A
4801,201,2023-12-01,C
9047,401,2024-02-11,F
5769,807,2025-02-12,B
9968,711,2023-07-28,A
4108,97,2024-12-18,Q
6936,317,2023-10-08,A
3212,735,2023-09-15,F
4621,521,2024-02-10,C
1404,549,2025-01-15,A
3068,636,2024-11-24,Q
5143,779,2025-02-14,D
1913,173,2024-10-24,D
7879,281,2025-02-13,Q
9453,29,2023-06-07,Q
394,619,2024-05-07,F
7803,756,2023-05-01,D
3406,388,2023-06-13,Q
4967,847,2024-09-24,D
8212,252,2024-01-04,B
6939,275,2024-09-20,F
6791,86,2024-01-18,B
1001,950,2025-02-27,Q
9807,927,2023-05-24,A
4045,588,2024-04-07,D
7078,635,2024-02-01,A
1737,66,2025-02-20,B
2662,29,2025-01-05,B
5197,287,2025-01-02,F
4978,440,2024-07-02,F
5712,4,2024-08-27,C
4471,870,2023-05-11,D
5217,177,2023-09-15,F
5578,146,2025-02-21,Q
4889,389,2024-11-18,D
2185,105,2024-08-02,A
778,222,2023-12-16,Q
4043,787,2024-06-09,A
1801,163,2024-12-21,F
1617,757,2024-10-15,A
7871,204,2023-10-09,C
6411,178,2023-10-13,A
4297,684,2023-03-30,B
2963,4,2024-01-22,Q
3230,111,2023-12-03,C
2441,86,2025-02-03,B
2938,957,2024-01-10,C
5730,320,2024-09-29,Q
1399,957,2023-05-21,C
9005,172,2024-01-17,C
4080,990,2023-04-25,D
1237,484,2023-05-14,D
4713,873,2023-10-22,F
8446,44,2023-11-29,A
9047,560,2023-06-28,Q
5906,792,2024-04-10,C
160,145,2023-07-26,C
1627,989,2024-05-17,D
9558,778,2024-08-24,C
2560,342,2023-06-02,C
2041,556,2024-11-04,Q
5626,385,2023-06-24,F
2237,245,2024-01-28,A
9843,632,2023-05-22,Q
6236,738,2024-06-30,F
5678,307,2023-10-14,B
7440,769,2025-03-17,B
2775,358,2024-11-05,A
6757,734,2023-12-10,D
7041,744,2023-12-20,F
3869,842,2023-07-29,B
8090,732,2024-12-19,B
9754,592,2024-05-01,Q
3328,394,2024-11-25,D
784,280,2024-02-03,C
1851,558,2025-02-17,C
3071,859,2024-01-19,F
8003,705,2023-09-25,A
4430,369,2024-01-22,Q
8816,892,2024-11-26,C
5112,916,2023-12-08,D
9913,276,2024-01-30,D
9373,103,2025-01-05,Q
7787,181,2023-11-17,A
9925,561,2024-05-27,C
1507,576,2023-05-19,B
1611,165,2024-07-03,B
5380,720,2023-07-10,Q
9074,875,2024-03-13,D
9661,28,2024-12-02,F
2486,730,2024-03-01,A
2234,790,2023-12-20,C
2620,499,2024-01-16,D
6779,796,2024-09-07,B
2227,107,2024-06-25,B
8051,156,2024-10-26,A
5425,84,2024-05-19,F
9495,197,2024-05-04,Q
8156,806,2024-10-29,D
5127,195,2024-03-02,B
2387,756,2024-04-18,D
4895,933,2023-12-05,Q
8422,710,2024-05-12,D
7090,679,2024-01-25,C
9270,826,2024-12-23,C
1880,519,2025-01-26,F
557,568,2023-12-04,D
1979,685,2025-02-07,A
4532,899,2024-05-20,Q
3474,68,2024-03-14,A
3622,659,2024-06-23,C
2077,388,2023-07-13,A
9167,881,2025-01-12,A
9434,531,2024-12-18,D
8863,282,2023-06-23,B
1322,373,2024-11-04,B
5097,953,2023-06-24,F
9327,655,2023-03-27,F
106,159,2023-09-06,F
5736,416,2023-09-11,C
1362,325,2024-12-10,D
3246,842,2023-09-19,D
4485,684,2024-07-15,D
1284,533,2025-01-03,D
1803,793,2023-06-07,F
2438,150,2024-09-30,B
718,538,2024-03-16,A
2814,720,2025-02-28,B
2011,118,2023-08-07,A
2267,986,2024-08-26,A
3109,499,2023-09-27,Q
9254,374,2023-08-08,C
9608,823,2024-01-03,B
7911,228,2024-12-09,B
5629,241,2023-10-08,B
9363,881,2024-11-29,Q
5266,798,2025-01-18,D
7628,912,2024-03-03,Q
8967,666,2024-10-01,F
5535,972,2024-01-12,F
9700,115,2023-06-06,Q
8938,798,2024-03-01,A
1421,82,2024-06-10,F
1036,863,2023-10-25,D
4057,571,2023-08-02,A
4208,590,2025-03-04,Q
6749,22,2025-02-22,F
7598,975,2024-05-02,D
8374,730,2025-02-13,D
3722,213,2023-10-18,F
511,707,2023-08-12,C
8645,774,2023-08-26,F
8728,688,2024-05-17,A
8329,250,2024-07-20,C
7900,166,2024-11-28,Q
7898,230,2024-07-25,A
6807,792,2023-08-23,B
2170,689,2025-01-03,A
5125,842,2023-12-11,F
7125,474,2023-09-30,F
6731,156,2024-11-26,Q
4169,228,2023-11-20,D
8228,65,2025-02-12,B
8318,361,2023-10-17,B
1198,260,2023-12-10,F
5629,470,2023-10-30,D
7291,631,2023-12-06,B
8203,83,2025-03-03,A
832,571,2024-09-28,B
2833,649,2024-06-11,A
4508,614,2024-04-09,C
9007,937,2024-05-27,F
9107,606,2024-03-26,C
4898,228,2023-08-25,B
1103,842,2024-12-20,D
4490,878,2025-02-22,C
3979,811,2024-09-21,B
3437,255,2024-03-29,A
518,545,2025-01-26,Q
7918,838,2023-05-23,D
6537,204,2024-08-25,C
885,435,2023-08-11,D
5473,196,2025-01-23,D
4520,140,2023-10-27,C
1849,682,2024-02-17,B
599,682,2024-06-01,D
8517,496,2024-02-13,B
3124,403,2024-12-09,B
1323,644,2025-01-14,A
1097,497,2023-09-25,C
1284,141,2023-06-11,A
6605,921,2024-11-19,B
7894,32,2023-10-09,Q
2520,239,2025-03-15,B
2022,890,2024-08-17,A
1877,438,2023-11-01,Q
2246,479,2024-01-07,B
9421,98,2024-12-06,F
9417,136,2023-05-26,F
403,960,2024-10-09,D
7137,223,2025-03-04,Q
9497,950,2024-09-05,B
6631,929,2023-04-26,A
2978,944,2023-05-23,F
561,768,2023-11-06,C
9580,123,2023-06-05,C
6335,759,2025-03-11,D
5847,186,2024-10-15,A
1611,558,2024-01-23,A
8045,687,2023-04-19,D
9041,844,2023-05-12,Q
2429,889,2023-11-19,F
8573,82,2024-09-27,C
7629,287,2024-06-06,D
626,480,2024-07-05,B
577,914,2024-12-10,B
8447,115,2025-01-25,C
8662,642,2024-08-02,B
9338,961,2023-12-19,F
6342,329,2023-06-12,B
9246,647,2024-12-20,A
9690,702,2023-10-08,A
4664,300,2024-09-05,F
3209,433,2023-10-09,C
5825,864,2023-12-27,Q
1483,808,2023-04-12,D
3810,985,2024-05-13,B
7803,743,2024-05-09,D
2880,152,2024-08-07,D
6094,869,2024-01-31,D
4167,624,2023-11-27,Q
536,594,2023-05-18,D
9646,824,2024-05-12,Q
1360,280,2024-04-19,B
1520,1,2023-07-20,A
658,558,2024-10-24,C
7430,508,2025-03-18,A
9316,240,2024-08-11,C
7715,229,2024-11-11,C
3947,291,2024-12-05,B
4143,559,2024-12-05,F
4349,619,2023-12-31,A
1566,894,2024-11-01,A
7222,935,2024-07-14,A
4151,433,2024-03-22,A
2043,100,2023-08-21,D
7450,638,2024-09-08,B
496,51,2023-06-27,C
2309,779,2024-05-03,C
1123,570,2024-10-07,B
3031,695,2023-04-12,B
4407,904,2025-02-19,A
3615,875,2023-09-14,F
5394,175,2023-10-09,B
4390,746,2024-07-29,C
9018,61,2023-05-14,D
7548,520,2023-06-07,A
7203,416,2023-12-28,F
2282,979,2023-06-28,B
6185,725,2024-09-05,C
7934,343,2024-09-26,F
3349,644,2024-07-07,Q
2249,702,2023-07-07,D
5398,976,2023-08-11,Q
3955,890,2025-01-20,D
8690,130,2024-11-22,A
3740,77,2024-01-28,A
4525,788,2024-07-12,F
2666,944,2023-11-08,B
5359,309,2023-05-16,Q
774,745,2023-04-04,C
3829,673,2024-12-04,Q
9865,242,2023-05-28,C
318,255,2023-08-11,A
8572,813,2024-09-01,F
5529,713,2023-11-02,C
2701,980,2023-08-06,Q
2303,105,2023-05-22,Q
9100,207,2023-10-23,A
4473,54,2025-03-06,F
5870,744,2023-07-21,C
112,684,2024-06-17,D
8632,239,2023-08-06,B
2779,938,2024-12-03,B
2357,918,2024-08-13,Q
5654,543,2024-03-14,F
6566,714,2025-01-19,A
8142,200,2025-02-13,A
6663,749,2024-07-07,Q
5526,371,2024-11-29,F
9533,779,2024-04-05,F
8526,800,2024-03-19,F
9263,67,2024-11-05,B
1953,178,2023-05-24,D
7654,693,2024-05-17,C
324,132,2023-07-16,B
6421,222,2024-08-27,D
3917,33,2024-08-17,B
7337,964,2024-02-11,C
9818,615,2023-11-18,F
3713,330,2023-11-01,B
8955,796,2023-12-02,F
5688,125,2024-02-21,Q
1032,976,2023-10-28,D
2218,485,2024-01-02,A
2304,912,2025-02-19,A
9619,783,2024-03-27,B
7813,815,2024-08-25,F
5024,701,2024-01-14,A
4703,823,2023-07-20,F
7917,816,2023-07-08,B
5210,474,2023-08-07,D
2235,158,2023-09-14,Q
5075,369,2023-11-30,F
2563,178,2024-05-07,C
2375,372,2024-08-04,C
5589,237,2024-01-23,B
1334,559,2024-06-24,D
5703,49,2024-01-30,F
2814,311,2023-08-22,A
4914,715,2024-09-12,F
5496,868,2025-02-02,D
8790,632,2024-07-31,A
9857,12,2024-11-12,B
4000,994,2024-04-07,A
4445,837,2025-01-29,C
8163,232,2024-05-26,Q
6181,921,2024-05-22,Q
2844,835,2023-05-03,D
1904,421,2024-09-30,B
1055,414,2023-11-21,Q
3349,406,2024-02-15,A
559,784,2025-03-18,B
3588,596,2023-09-11,B
5225,340,2024-01-16,D
9090,376,2023-03-30,F
2729,22,2023-09-04,D
4274,184,2023-09-23,Q
161,518,2024-07-02,Q
8620,728,2023-10-07,A
3636,182,2023-10-27,A
8624,420,2023-07-05,C
9465,147,2023-04-11,F
4531,26,2023-07-11,A
7057,129,2023-11-20,Q
8843,471,2024-04-04,B
5347,197,2024-05-25,F
8405,602,2023-05-03,C
3862,307,2023-03-29,C
5271,205,2023-10-17,D
9192,773,2025-02-15,F
161,854,2023-09-30,C
3739,873,2024-10-04,Q
7678,748,2024-09-30,Q
513,47,2024-12-29,F
298,732,2023-04-10,F
1130,574,2023-05-31,C
3869,275,2024-11-04,F
8368,939,2023-07-25,C
6615,21,2024-11-16,D
7748,84,2023-05-19,A
1593,484,2024-01-15,Q
952,131,2023-12-19,Q
9876,315,2023-12-21,B
4298,210,2024-08-30,Q
6692,450,2024-12-26,Q
3375,253,2023-04-08,A
2376,23,2024-07-20,Q
7125,122,2024-11-10,A
2087,91,2024-12-09,F
4582,771,2024-10-12,F
7163,700,2023-08-16,D
3519,226,2023-07-09,C
6790,122,2023-11-18,D
2764,561,2024-01-04,A
9496,187,2024-12-28,A
6801,391,2024-01-05,A
1369,791,2024-07-01,B
4663,328,2023-03-22,A
9933,680,2024-11-17,A
3146,891,2024-02-11,A
7667,935,2023-11-17,B
9258,937,2023-12-27,A
1047,665,2024-06-10,C
110,189,2024-11-01,F
3779,398,2024-09-05,B
8000,950,2025-01-21,A
9553,642,2025-02-15,Q
6784,521,2023-11-29,Q
9527,156,2025-01-23,C
4315,773,2024-06-11,C
3092,233,2024-04-30,C
8028,662,2023-09-01,B
3202,151,2024-05-20,A
9743,966,2023-05-09,Q
1584,350,2024-01-09,D
6697,410,2024-01-28,D
6280,504,2024-02-17,F
1238,605,2024-01-04,Q
7787,207,2023-05-10,B
5282,711,2024-08-08,D
782,586,2024-08-01,Q
7039,221,2023-06-30,A
9914,365,2024-06-09,A
4594,338,2025-03-13,A
1384,635,2023-09-09,B
5161,917,2024-07-02,A
4019,504,2024-07-05,C
6731,531,2024-02-16,B
668,475,2024-04-19,D
6444,289,2025-01-07,B
7088,146,2023-05-31,D
1910,624,2024-11-11,C
9381,130,2023-05-14,Q
5268,849,2023-12-06,D
