student_id,course_id,enrollment_date,grade
9410,425,2023-02-19,C
7440,751,2023-04-14,D
5571,238,2023-10-21,B
1877,197,2024-08-29,C
7955,132,2023-11-19,F
9508,662,2024-10-21,D
4526,107,2023-09-24,F
4705,60,2023-12-09,A
5295,939,2024-05-28,A
6056,104,2025-01-19,B
6320,153,2024-05-28,C
4082,448,2024-07-02,B
4797,325,2023-08-03,C
5357,408,2023-06-13,A
3529,303,2023-05-22,A
3278,435,2025-01-14,D
1103,894,2024-02-16,A
7043,242,2023-05-03,D
3751,436,2024-09-23,D
8442,213,2024-04-10,F
4670,874,2024-10-21,C
2895,695,2023-03-14,B
3680,391,2023-09-15,C
6336,682,2023-06-12,B
8136,57,2023-10-10,C
8651,262,2024-03-29,B
4988,540,2023-06-27,B
9690,932,2023-04-04,C
9334,477,2023-12-30,D
2855,531,2025-01-08,D
5247,781,2024-12-01,F
4163,129,2024-01-15,B
2305,460,2023-04-07,F
5114,675,2023-12-05,D
3307,859,2024-10-02,A
8555,313,2023-12-30,B
7746,349,2023-08-04,A
825,506,2023-08-16,B
322,38,2023-05-31,F
3072,932,2023-09-06,D
9594,612,2023-05-30,C
1,63,2023-12-13,F
7830,112,2024-05-03,C
8733,696,2023-11-24,B
325,899,2024-04-04,F
6114,939,2025-02-07,B
6681,835,2024-06-10,A
7016,782,2023-11-19,C
7606,888,2024-01-10,C
8698,347,2023-04-10,A
2232,87,2023-10-25,F
8195,617,2024-06-25,B
1308,434,2024-08-27,F
3464,400,2023-08-29,C
9452,851,2024-11-02,F
705,745,2024-05-18,C
29,591,2023-11-24,F
7960,326,2025-02-06,C
9798,970,2024-10-28,F
7488,232,2024-09-08,D
728,789,2024-09-19,F
9513,269,2024-02-13,F
1103,41,2023-02-19,C
4292,561,2024-01-26,D
1765,479,2024-12-31,B
3985,430,2023-04-30,C
135,152,2023-07-16,A
3457,288,2023-09-29,C
2343,443,2024-09-13,A
2496,848,2023-08-22,A
7632,877,2023-07-07,B
2002,932,2024-09-15,F
6264,992,2024-04-17,C
3828,521,2024-08-17,D
7627,730,2023-07-08,F
4406,135,2024-06-05,D
5628,739,2023-04-22,C
4370,552,2023-06-28,F
9779,567,2023-05-27,F
9259,91,2024-03-12,A
5850,944,2024-07-15,A
3016,747,2023-09-19,A
2045,737,2023-11-12,C
2016,647,2023-04-10,D
4158,323,2023-10-25,D
2589,882,2024-08-17,A
526,261,2024-02-28,C
6147,742,2024-01-31,B
1707,551,2024-07-31,F
5260,53,2023-05-03,B
751,532,2023-12-16,C
6168,860,2023-06-03,F
2425,412,2023-05-11,A
7985,311,2024-01-16,F
1130,570,2024-02-06,A
2649,297,2023-12-16,B
4978,222,2023-07-15,D
7575,28,2023-05-30,B
6536,559,2023-10-17,F
2273,285,2024-04-19,C
272,581,2024-01-07,C
4513,818,2023-09-23,A
9560,361,2023-02-20,A
4736,302,2023-11-07,A
8222,614,2024-03-10,C
7140,242,2024-03-06,C
7978,288,2024-03-28,F
7490,43,2023-04-09,F
6684,686,2023-05-02,A
2835,587,2023-09-22,A
5768,518,2023-05-12,C
2482,648,2024-02-13,A
4201,878,2023-12-02,A
9492,450,2023-08-17,D
3759,187,2023-04-03,A
6293,40,2024-03-20,A
407,11,2024-08-18,F
4250,251,2023-12-18,B
295,992,2024-07-02,F
9892,915,2024-05-20,A
6067,246,2023-10-26,B
4641,189,2024-08-02,A
7111,852,2023-09-25,D
575,498,2023-04-19,A
9717,56,2023-12-21,C
7563,440,2024-01-08,B
3637,477,2023-03-26,B
183,199,2024-12-03,A
7584,14,2024-03-10,D
5307,661,2023-12-15,F
4667,340,2023-10-01,A
1074,857,2024-01-02,C
1915,107,2024-07-15,F
7173,783,2024-11-12,A
6435,401,2024-06-24,F
6214,59,2024-02-07,D
4478,905,2023-03-29,C
5932,773,2024-01-08,F
8889,685,2024-03-31,C
6334,322,2023-08-21,B
612,302,2025-01-15,C
8054,544,2024-09-20,A
8016,561,2024-06-16,D
2806,215,2024-03-30,A
5299,679,2023-08-19,F
4529,145,2025-02-14,B
8587,272,2024-06-21,D
5158,734,2023-11-20,F
114,962,2024-10-12,C
9891,710,2023-12-05,B
2787,268,2025-02-02,F
398,647,2024-03-16,F
2833,671,2024-11-10,A
767,548,2025-01-02,A
1407,15,2024-11-25,D
9230,584,2023-04-04,A
640,716,2024-05-08,F
4888,174,2023-07-03,B
2600,228,2024-10-05,D
7964,897,2024-01-17,B
7036,346,2023-07-06,B
8848,338,2024-03-24,D
5203,793,2023-10-14,B
3248,982,2023-08-21,B
5498,390,2025-01-02,A
8250,408,2023-03-16,C
3444,283,2024-09-26,F
1148,148,2025-02-10,D
5108,240,2024-09-24,F
7455,782,2023-05-02,D
8334,876,2023-10-12,F
1005,361,2023-04-27,C
3245,345,2024-07-02,A
7954,267,2023-08-18,B
5573,728,2023-07-29,D
9610,42,2024-04-07,F
3912,854,2024-04-09,A
4785,81,2025-01-05,A
5478,118,2024-12-02,D
7260,378,2024-07-18,F
8046,10,2023-05-04,F
2602,973,2023-07-23,C
9622,815,2023-12-17,C
9442,586,2024-02-23,B
3038,38,2024-05-11,F
4867,428,2024-11-23,B
5815,467,2024-11-22,C
3743,570,2024-08-30,F
1122,465,2024-07-06,C
7183,455,2024-09-05,A
1686,881,2024-08-31,B
5469,491,2024-06-18,F
3897,433,2024-03-07,B
3976,624,2023-05-05,A
1124,293,2025-01-16,B
5855,569,2023-08-28,F
4948,916,2024-03-25,A
7216,133,2024-02-24,C
1051,341,2024-05-22,C
9709,169,2024-04-22,C
3426,572,2023-09-07,A
5721,524,2023-05-22,C
9092,133,2024-11-06,C
876,830,2024-05-02,A
6178,85,2023-11-03,D
3497,294,2024-10-25,B
5330,564,2024-11-13,B
3549,424,2023-03-17,A
5749,190,2024-09-30,C
5268,225,2023-10-01,B
2172,2,2024-10-05,D
2302,435,2023-12-08,F
1269,187,2023-03-05,A
2287,291,2024-03-24,D
4942,694,2023-07-04,C
4696,280,2024-03-18,D
9268,859,2024-03-06,C
3925,321,2023-10-10,F
7691,294,2024-01-20,A
4054,931,2023-06-03,A
348,87,2024-05-27,A
2070,940,2024-01-30,F
1734,499,2024-09-07,A
3547,309,2023-06-04,F
6250,302,2025-01-26,A
3370,954,2023-12-14,C
5562,138,2023-06-02,B
7154,326,2023-04-29,D
1016,300,2024-01-15,A
805,231,2024-08-10,C
9872,895,2024-11-27,B
748,63,2024-07-18,F
1322,43,2023-10-26,F
406,71,2023-11-05,A
8144,978,2023-06-15,B
4116,26,2024-12-17,A
8207,797,2023-10-25,C
3729,241,2023-07-30,C
7420,824,2024-12-18,A
2972,232,2023-06-24,D
6495,489,2023-12-27,F
5114,652,2023-11-06,C
4904,479,2024-10-17,B
5321,238,2023-07-22,D
2020,146,2024-01-13,B
8149,127,2024-02-01,D
3266,381,2024-08-30,F
2654,473,2024-02-27,C
7257,238,2024-06-05,D
2026,459,2024-08-25,C
7345,757,2024-11-20,F
8748,381,2023-06-22,C
2984,423,2023-11-26,F
7232,558,2023-04-24,B
5262,984,2024-06-30,D
647,130,2024-09-09,F
7820,959,2023-12-23,F
3404,584,2023-05-08,D
7586,670,2024-05-10,F
1511,927,2024-10-21,A
8942,294,2024-05-12,D
9221,532,2023-04-20,A
2853,892,2023-07-04,C
8346,374,2024-03-07,F
3508,941,2023-11-15,F
4243,559,2023-11-28,D
2453,468,2024-06-20,A
2711,344,2023-07-09,F
9000,881,2024-10-19,B
4347,49,2023-11-09,B
1116,965,2023-12-31,F
2266,417,2024-01-27,D
6619,185,2023-02-20,D
4526,589,2024-11-13,A
4800,149,2024-03-06,F
8408,32,2024-01-21,F
5036,173,2024-01-07,F
2409,257,2025-02-02,A
8745,936,2023-06-14,F
7419,911,2024-10-05,F
8677,98,2023-07-31,D
5932,969,2024-11-22,B
6608,680,2023-03-23,F
4626,997,2023-12-28,A
1768,287,2023-03-05,B
543,373,2024-07-25,D
9590,152,2024-09-17,B
860,429,2024-09-27,F
9815,529,2023-08-04,D
9067,370,2024-06-14,D
3898,111,2025-01-02,A
4142,743,2024-01-12,B
9075,340,2024-06-21,F
2433,480,2023-04-11,D
6038,766,2024-10-08,A
3588,299,2023-05-14,B
2522,588,2025-01-12,F
4727,885,2023-11-29,B
5128,105,2024-02-02,C
2436,388,2023-06-21,B
4884,965,2024-10-28,F
3854,59,2025-02-16,B
5830,818,2024-11-05,D
3293,144,2024-03-30,B
9259,761,2023-04-03,A
4359,688,2025-01-15,F
8930,134,2023-08-23,B
1066,837,2023-04-29,D
6106,338,2024-08-31,F
198,189,2025-01-04,A
6098,78,2024-11-12,B
8390,544,2023-12-06,A
731,549,2023-06-04,A
4520,737,2024-01-15,B
8522,799,2024-03-07,B
5528,391,2024-09-19,D
8813,781,2024-09-30,B
5643,146,2024-07-19,B
8676,315,2024-11-25,C
242,694,2025-02-16,C
4993,768,2023-07-23,A
3284,810,2024-04-01,D
5645,304,2025-02-04,C
9484,46,2025-02-01,F
1719,788,2024-08-16,D
2470,300,2025-02-15,B
835,960,2024-06-18,A
7800,935,2025-01-24,C
9902,934,2023-10-11,D
4212,147,2024-09-20,F
5350,437,2024-04-21,F
981,575,2023-05-25,F
6509,194,2023-11-29,F
1851,715,2023-07-26,A
1383,428,2024-06-15,C
1409,199,2023-08-29,A
702,754,2025-01-05,B
9684,408,2023-05-23,D
5231,315,2023-12-12,C
284,107,2024-12-13,D
400,392,2024-07-15,A
1432,802,2024-07-25,B
995,252,2023-11-05,A
6175,632,2024-03-04,A
3274,126,2024-09-19,B
5316,676,2024-11-25,D
1584,251,2024-04-09,A
4664,964,2023-07-21,D
4530,888,2024-02-19,C
7414,125,2023-04-05,C
5025,272,2025-01-15,C
7694,37,2023-11-13,B
1307,912,2023-03-11,B
5465,225,2024-07-31,F
9329,676,2023-03-11,C
551,764,2024-09-27,F
8491,311,2023-08-07,A
1218,991,2024-12-26,D
8566,302,2023-12-08,B
7054,702,2024-07-13,C
8156,106,2024-11-14,A
8877,713,2025-01-16,A
4362,903,2023-12-29,B
8639,952,2023-06-15,C
6176,589,2024-02-10,F
7737,570,2023-12-26,A
9965,750,2024-09-24,D
5462,480,2023-12-03,C
1610,26,2024-11-28,B
2679,678,2024-08-13,A
2890,458,2024-04-08,B
5676,691,2025-02-10,F
1681,752,2024-11-16,B
3162,58,2024-12-03,F
1105,468,2023-03-22,F
6153,528,2023-12-23,D
3793,900,2023-12-08,A
4498,945,2023-07-26,B
4608,657,2023-07-25,B
474,617,2024-05-31,C
9027,818,2023-07-31,F
740,618,2023-03-29,B
6503,691,2023-05-13,A
3880,56,2023-09-15,D
393,200,2023-04-03,D
9284,97,2023-03-26,F
667,157,2024-02-26,F
2900,830,2024-03-25,A
8844,449,2023-08-08,F
3041,818,2024-09-23,D
1494,298,2023-12-19,D
5278,275,2023-08-27,F
4966,835,2023-08-07,C
6138,752,2024-11-22,B
9216,937,2023-10-23,C
2417,328,2023-09-12,A
9432,717,2023-05-15,D
7595,666,2024-08-13,F
8983,569,2024-06-30,A
9894,149,2024-08-22,C
5178,250,2024-03-14,C
4965,342,2024-12-16,D
901,276,2024-11-14,C
9649,276,2024-08-03,B
6851,209,2025-02-08,A
4583,48,2023-02-24,D
6996,306,2025-02-01,F
2706,822,2024-09-21,A
5448,59,2023-08-26,B
4913,112,2024-11-07,D
238,292,2023-10-03,A
848,587,2024-09-26,B
7480,60,2024-04-16,C
2180,565,2023-03-11,B
4497,758,2024-04-30,D
9974,602,2023-06-11,F
9546,761,2023-05-28,F
9129,566,2023-07-04,D
3742,749,2023-10-31,A
7227,27,2023-10-16,B
7428,959,2024-04-22,C
6662,23,2024-07-24,B
3663,972,2024-10-12,A
8634,603,2024-07-25,F
3500,844,2024-05-21,B
5837,450,2025-01-22,A
481,712,2024-02-14,A
2171,472,2024-01-10,A
7270,462,2024-03-15,D
7804,598,2023-09-18,D
8578,68,2023-10-01,F
9437,756,2023-04-24,A
9158,126,2024-01-02,A
4733,274,2024-06-04,D
9965,821,2024-06-11,A
9482,41,2024-09-12,F
8518,74,2024-10-26,D
5052,281,2023-12-03,F
4790,766,2024-10-04,F
6352,469,2024-01-20,B
4497,959,2024-10-10,D
9531,754,2024-08-13,A
9652,620,2023-08-24,C
352,684,2023-10-24,D
914,790,2024-09-22,D
9441,203,2024-08-14,F
9661,495,2025-01-07,B
2653,636,2023-09-10,B
19,140,2024-07-31,B
5270,892,2024-07-26,D
8842,664,2024-11-24,A
76,279,2023-11-03,C
8347,953,2023-10-03,A
336,849,2024-09-13,F
5674,504,2025-01-27,B
8225,421,2024-12-11,C
474,692,2024-08-06,B
7819,329,2023-07-17,B
3144,238,2023-12-28,F
5241,391,2024-05-26,D
1613,253,2023-05-04,F
8492,269,2024-04-09,A
8683,752,2024-09-23,A
5587,72,2023-06-12,F
7460,934,2024-06-02,C
6466,124,2023-08-26,F
6811,115,2024-12-03,D
2113,180,2023-05-07,F
7072,105,2024-05-23,B
697,51,2024-04-25,F
3329,631,2023-10-19,D
2846,349,2024-10-04,C
895,813,2024-11-29,C
8494,383,2024-12-20,C
6618,321,2024-06-08,C
283,88,2023-03-23,F
8300,367,2023-11-07,A
7734,855,2024-04-20,D
9751,404,2023-08-15,B
8167,722,2025-01-19,B
5807,637,2024-08-24,C
5397,666,2023-04-12,B
4344,213,2024-05-11,D
5402,592,2023-02-26,C
1218,457,2024-06-24,C
6894,574,2024-11-16,F
8849,283,2024-04-01,D
3234,910,2024-11-24,C
1878,626,2024-11-29,C
1454,619,2023-03-12,D
9377,140,2023-12-25,A
1136,161,2023-10-07,F
7630,38,2023-06-04,C
6275,568,2023-08-30,F
8972,820,2023-10-15,F
4224,54,2023-04-07,D
608,128,2024-06-05,C
2717,421,2023-12-07,A
2262,87,2023-04-09,D
6501,704,2024-03-02,F
781,82,2024-01-12,A
3579,526,2024-02-22,F
9816,571,2024-01-17,F
7275,36,2024-11-19,C
593,71,2023-06-15,F
9512,730,2023-04-29,D
4104,816,2024-10-23,B
7162,929,2023-12-08,F
6068,193,2023-10-08,C
2944,461,2024-08-06,D
6507,217,2023-08-02,B
1951,465,2024-08-06,D
7163,944,2024-12-01,D
8822,977,2024-08-15,D
3722,720,2023-09-18,F
9497,170,2024-12-13,F
4825,411,2023-10-21,B
8798,482,2024-03-05,F
7466,358,2023-03-22,D
7424,8,2025-01-25,B
3688,713,2024-03-13,B
9062,238,2023-11-12,D
6372,248,2024-12-08,A
8051,683,2024-06-03,A
5566,162,2023-05-06,D
7019,634,2025-01-23,F
4469,299,2023-04-02,C
7913,579,2024-02-18,B
2621,650,2024-04-17,D
4975,626,2024-08-12,C
9940,998,2024-04-12,A
467,538,2023-06-18,B
4536,338,2024-11-01,C
3346,719,2025-01-21,D
4559,722,2023-03-19,D
8027,449,2024-07-20,F
6232,836,2023-06-22,C
5212,845,2023-11-29,D
8803,101,2023-09-13,D
4061,731,2024-06-19,A
7394,939,2024-10-19,C
5898,316,2024-05-27,A
2712,568,2024-09-15,F
4964,809,2023-07-02,C
9055,609,2025-01-06,F
3996,556,2023-05-08,B
9105,270,2023-05-29,A
9505,228,2024-06-07,B
3371,390,2024-01-31,D
683,850,2023-08-06,A
7596,982,2023-05-20,A
4301,106,2023-03-31,C
9428,248,2023-02-23,A
8985,552,2024-04-12,D
9288,696,2024-06-17,A
2622,161,2023-03-01,B
3281,851,2024-06-17,B
1497,457,2024-03-21,C
7049,761,2024-01-09,F
3996,45,2024-12-16,F
5514,30,2024-01-30,F
7446,634,2024-09-29,B
5424,544,2023-12-12,D
6719,219,2023-03-27,B
6146,8,2023-10-10,A
9499,951,2024-02-23,B
7499,879,2023-12-05,D
8133,319,2024-08-08,C
1740,528,2024-02-02,F
5264,953,2023-04-06,F
1147,156,2024-06-17,B
5569,194,2023-02-18,F
6922,41,2023-04-27,B
7684,194,2023-06-16,C
9313,544,2023-08-03,D
2483,728,2024-12-22,B
8337,961,2023-05-13,D
3898,942,2024-05-29,D
8760,784,2024-02-21,C
3876,607,2024-05-12,B
7072,874,2024-01-20,B
4123,597,2023-06-21,A
1819,955,2024-03-25,A
8824,760,2024-08-07,F
277,543,2023-04-11,A
9656,228,2024-12-20,B
9574,687,2024-01-19,B
1832,877,2024-09-03,A
7162,80,2023-06-03,F
4445,906,2023-08-05,A
1030,776,2024-07-04,A
2237,677,2025-02-01,D
2742,991,2024-09-21,A
165,826,2024-08-05,B
8349,760,2024-01-04,B
6748,73,2023-11-15,C
603,516,2023-08-03,C
7195,170,2023-12-13,F
9146,969,2023-04-05,C
6763,927,2023-10-27,D
389,72,2023-11-26,F
5959,620,2024-09-29,C
4306,157,2024-04-27,A
7456,957,2024-09-04,D
6961,780,2023-09-01,B
7064,177,2024-08-03,C
3194,949,2024-06-04,B
5109,231,2023-10-11,A
7710,358,2023-06-14,B
7080,346,2024-04-21,D
3819,139,2023-03-13,D
7569,344,2024-01-15,B
9296,383,2023-08-18,D
3983,214,2024-11-11,D
9552,308,2025-02-13,B
3110,227,2023-09-22,C
7385,79,2024-12-31,F
6916,606,2023-11-20,C
8506,930,2024-04-15,F
4012,168,2024-05-27,A
6984,776,2024-11-10,B
4841,512,2023-09-05,F
4602,412,2024-11-16,B
3948,997,2024-08-13,B
3310,345,2024-01-17,A
1324,725,2024-04-02,C
7305,429,2023-04-01,C
5361,289,2024-11-09,D
7322,559,2024-03-20,A
3652,34,2024-01-08,A
7315,916,2024-11-03,B
7023,702,2023-12-03,D
8109,608,2024-12-18,C
6367,874,2023-04-28,C
798,79,2024-01-05,D
6858,470,2024-03-28,A
3195,252,2024-11-15,B
5859,763,2023-09-06,D
3073,184,2024-03-31,C
3893,759,2023-04-11,F
7720,804,2024-04-28,D
1499,103,2023-03-21,A
3227,963,2023-08-14,D
2996,200,2023-07-08,C
7537,878,2024-03-09,D
189,276,2023-12-26,D
6102,785,2024-04-28,D
2708,75,2024-02-19,D
3235,468,2023-12-06,C
3622,158,2024-08-14,C
8596,452,2023-05-02,D
9448,485,2023-07-20,A
8289,91,2024-12-16,D
4991,415,2024-01-20,F
6833,639,2025-01-12,A
525,914,2024-08-04,F
1551,181,2023-07-19,B
1172,53,2023-06-18,D
1652,219,2024-04-24,C
2098,255,2024-06-18,B
9903,718,2024-03-26,A
2605,315,2024-04-26,C
3088,520,2023-05-18,F
550,684,2023-08-01,C
5355,513,2024-03-14,C
1546,807,2023-11-01,A
8319,305,2025-02-14,F
6720,500,2024-11-22,A
3015,694,2024-03-14,C
9018,864,2023-09-14,C
119,465,2023-11-23,C
6958,436,2024-04-07,B
8902,456,2024-02-06,C
7505,283,2025-02-10,A
6999,892,2023-12-01,F
4251,899,2025-01-06,C
8039,358,2023-02-21,A
8895,355,2023-03-14,D
7517,997,2023-03-26,A
3086,758,2023-12-28,B
9640,915,2023-11-22,D
3686,170,2024-02-10,F
6482,445,2024-08-12,A
4173,343,2024-10-31,D
5464,333,2023-10-03,F
8957,549,2023-09-21,F
1022,743,2025-02-15,A
2364,562,2024-11-18,D
6927,731,2024-05-18,B
8856,20,2023-04-02,D
9967,272,2024-02-02,A
7863,560,2023-12-27,A
9726,961,2024-06-26,B
1651,321,2023-06-04,C
2416,327,2024-07-25,D
1538,260,2025-01-31,C
8610,713,2024-12-16,B
5070,801,2023-03-27,C
8834,245,2023-09-28,F
3347,892,2023-12-17,F
621,513,2023-08-03,C
8550,351,2024-08-31,F
3516,418,2023-12-10,B
3492,563,2024-04-02,A
1590,207,2023-08-30,D
8019,344,2023-07-23,A
1798,888,2024-08-31,B
7978,627,2024-11-21,A
1707,834,2023-05-16,D
3186,439,2024-07-02,D
3499,743,2024-11-14,F
4070,158,2024-05-19,C
8130,157,2024-05-15,C
8838,305,2023-12-18,B
5671,421,2023-10-06,B
9274,861,2025-01-02,D
6402,914,2024-01-30,C
8994,15,2024-07-29,C
2018,392,2025-02-11,D
4989,331,2023-05-29,D
8713,549,2025-01-30,F
6468,7,2023-03-14,A
8665,105,2024-06-22,A
2858,964,2023-12-15,C
4416,553,2024-03-22,C
7804,584,2023-03-21,F
4290,942,2024-10-17,B
9794,942,2023-05-28,A
5353,784,2024-04-29,C
1933,260,2023-05-09,F
6930,412,2024-12-16,F
706,293,2024-10-24,C
7791,635,2023-05-08,A
7178,389,2023-07-22,B
6068,633,2023-06-17,D
6459,849,2024-07-15,A
5701,593,2024-04-07,A
3636,877,2024-02-09,D
329,746,2023-12-04,C
4174,429,2024-05-28,C
6584,699,2023-03-15,B
7539,988,2024-04-02,F
1672,604,2024-03-16,F
5811,197,2024-06-28,F
8354,202,2023-12-29,C
7931,853,2024-10-28,C
2242,897,2024-11-01,B
799,121,2024-05-07,D
7592,218,2023-09-03,A
5320,150,2024-07-17,F
9134,506,2024-08-15,A
5660,392,2024-05-04,A
5916,19,2023-07-01,B
6695,222,2023-11-27,A
337,472,2024-12-17,F
6671,347,2024-04-30,F
1415,445,2025-02-06,B
3101,441,2023-05-20,A
4271,161,2023-08-08,F
6919,738,2023-05-10,A
7013,233,2024-11-12,F
6608,716,2023-07-18,C
4896,62,2024-03-11,A
948,727,2024-07-20,C
6524,859,2024-03-20,B
5279,547,2024-11-21,C
896,43,2023-06-02,B
8071,87,2024-06-01,C
7416,757,2024-12-27,B
7281,916,2024-10-25,A
9020,495,2023-07-14,C
4916,333,2023-11-26,B
7751,438,2024-01-28,B
6473,823,2023-10-31,A
1181,587,2024-06-04,B
9668,36,2024-10-04,A
8830,515,2024-12-23,A
927,525,2023-06-02,C
8264,8,2024-02-11,D
3028,115,2024-10-22,F
4726,792,2023-03-24,B
1971,18,2023-09-03,A
2395,413,2023-07-12,F
116,214,2023-11-01,D
2522,905,2024-11-16,A
2839,672,2023-06-04,A
2882,337,2024-10-19,F
9188,787,2023-10-29,D
6706,223,2024-04-12,F
7539,595,2023-05-22,B
190,992,2023-04-19,C
2921,977,2023-10-19,D
5412,931,2025-02-02,B
3842,108,2023-04-02,C
5627,534,2024-02-21,B
8994,27,2024-10-04,F
7885,174,2023-12-07,C
7354,497,2024-04-19,F
4000,846,2023-10-09,F
2911,608,2023-08-22,B
3205,359,2024-08-06,D
4385,405,2023-10-31,D
2230,614,2024-02-25,D
9485,867,2023-10-02,C
646,463,2023-09-15,B
9403,767,2023-09-23,C
3284,420,2024-02-18,F
5903,368,2024-04-29,A
4393,73,2024-12-16,D
6130,515,2023-05-23,A
6206,15,2023-11-20,D
6916,377,2024-06-13,F
9086,475,2023-12-03,A
9058,363,2024-01-10,F
4574,716,2024-02-17,F
3588,561,2024-03-03,F
9892,241,2024-01-08,F
693,691,2023-04-23,D
8427,969,2024-10-16,D
6929,594,2024-10-24,C
7300,681,2023-10-15,D
3598,465,2023-12-27,F
4125,640,2024-05-28,B
1444,565,2023-10-29,C
1552,432,2024-10-29,D
2329,321,2024-07-26,A
324,335,2023-06-10,B
6772,471,2023-02-22,F
437,194,2023-03-31,B
4816,572,2024-03-26,A
6466,154,2025-01-17,C
9117,141,2023-06-22,F
1329,214,2024-05-10,F
4075,510,2024-11-07,B
2686,532,2024-06-07,B
5054,453,2024-04-23,C
2317,567,2024-04-28,C
5802,164,2023-10-29,B
1016,760,2024-02-13,F
5080,488,2023-07-13,C
7883,328,2023-12-16,C
3550,835,2023-10-06,B
9842,947,2024-02-19,C
7301,153,2024-06-04,C
3222,890,2023-11-21,D
6316,938,2025-01-04,B
5191,321,2024-04-22,D
5573,132,2023-10-19,A
2492,130,2023-08-31,C
7537,880,2023-08-18,B
7682,797,2023-08-02,D
1460,980,2024-06-07,C
4991,144,2024-09-06,C
4751,670,2023-06-13,A
5395,300,2024-06-30,D
9698,314,2024-03-09,B
4722,802,2024-03-12,B
6453,520,2024-09-18,D
6714,829,2023-06-14,D
1410,271,2023-10-10,D
1898,422,2024-01-06,B
8614,622,2024-05-27,F
5408,816,2024-10-20,D
2122,183,2023-12-30,A
3375,614,2024-10-04,C
2975,841,2025-01-10,A
9818,489,2024-08-01,A
8202,390,2023-09-07,D
2354,601,2024-10-07,A
8578,477,2024-02-07,C
9338,239,2024-10-16,A
2932,216,2024-03-27,F
1875,888,2023-12-27,A
5181,451,2024-03-10,F
5940,693,2025-01-22,D
639,607,2024-02-10,C
5394,596,2024-01-18,B
9536,304,2025-02-14,A
8462,972,2024-11-11,A
7281,709,2024-05-18,A
6727,711,2023-06-02,B
7906,760,2024-06-07,C
5640,258,2023-09-23,B
6224,292,2023-07-10,B
9871,163,2023-08-10,B
2841,78,2024-05-30,C
8713,958,2024-12-21,F
5794,304,2024-03-25,D
2502,441,2024-09-29,B
2238,175,2023-08-03,C
7692,23,2024-05-03,A
773,951,2024-08-15,F
3568,61,2024-07-08,B
7116,704,2024-12-18,F
4845,278,2024-10-09,A
4901,629,2023-11-21,D
4579,182,2023-06-22,F
2796,413,2024-12-06,B
4444,710,2024-09-20,A
3041,555,2023-12-12,D
4985,593,2023-05-27,C
8931,198,2023-05-24,B
4110,289,2024-02-27,D
2494,851,2023-03-04,B
6155,767,2023-11-18,F
3042,761,2023-10-26,B
6728,785,2025-01-19,B
2914,548,2023-04-08,C
7938,120,2023-07-14,A
799,778,2023-05-27,F
6992,777,2023-10-14,F
1196,378,2024-01-14,C
6800,345,2025-02-12,C
3568,494,2024-02-06,D
745,735,2025-02-14,C
1947,387,2024-10-23,A
2944,552,2024-07-24,D
7698,925,2023-12-03,D
114,550,2023-04-17,A
2649,232,2024-12-31,C
637,12,2024-09-15,C
5977,273,2024-01-02,A
3115,487,2024-02-20,A
4996,762,2023-03-22,C
4417,773,2024-07-03,B
3208,273,2023-05-25,A
6317,661,2023-04-06,C
6508,19,2024-04-08,C
2738,173,2023-08-18,D
2426,971,2023-05-16,A
8454,926,2024-11-16,C
1809,466,2023-05-31,C
5811,339,2024-09-08,D
9983,958,2023-08-24,B
8081,330,2025-01-28,C
2947,848,2024-07-09,C
7910,235,2024-11-17,D
7232,587,2024-09-14,C
6343,736,2024-06-11,B
9243,899,2025-01-01,F
4142,303,2023-08-07,F
9025,120,2024-11-28,C
725,247,2023-05-16,D
6760,490,2024-02-26,F
3477,749,2024-03-29,F
2704,562,2023-05-04,C
9582,328,2023-09-26,F
6371,370,2024-03-01,F
8055,447,2023-04-17,D
724,912,2024-04-07,B
20,289,2024-05-25,F
9544,755,2024-09-28,A
1234,99,2024-11-20,D
4561,813,2023-03-31,B
510,613,2023-11-11,D
3032,382,2023-02-23,B
3042,408,2023-07-01,B
2168,701,2024-08-26,A
6103,902,2024-03-23,B
4824,412,2024-08-31,A
3092,757,2023-10-04,A
2030,892,2024-07-17,C
469,368,2024-10-20,F
7388,181,2024-05-14,B
8477,218,2024-11-06,F
7088,838,2023-06-30,A
2825,988,2023-07-12,A
8410,37,2023-09-04,B
4645,105,2023-07-20,D
4,303,2025-02-02,B
7843,342,2025-01-06,B
2193,264,2023-07-05,A
8242,644,2024-02-24,B
7209,653,2023-10-21,A
5204,621,2024-10-04,D
3858,887,2023-03-21,C
9213,285,2024-10-20,A
3105,714,2024-07-06,D
5977,277,2023-03-15,A
4799,902,2024-07-08,A
3322,201,2024-03-01,D
4288,382,2024-02-14,A
2,903,2025-01-08,F
6595,795,2023-08-28,F
9134,213,2024-05-11,F
3657,133,2023-11-30,A
9261,371,2024-02-26,D
6678,572,2023-05-03,F
3041,577,2024-07-20,D
1471,581,2024-06-28,D
8028,127,2024-09-30,B
7516,454,2023-06-18,F
3742,804,2025-01-06,A
8289,922,2025-01-09,F
4068,459,2024-12-06,F
9099,644,2024-09-13,B
3775,298,2023-08-16,C
4274,657,2024-03-05,F
3926,20,2024-11-30,F
1185,340,2023-12-31,F
3793,962,2024-07-20,C
510,306,2023-02-22,A
2729,16,2023-11-07,B
2775,37,2024-10-28,D
362,628,2023-11-30,D
